Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
generative ai certificate course,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675
generative ai fundamentals course,-0.8536987,0.37054548,0.04697437,-0.007244504,-0.023862168,0.049436133,-0.085279524,0.12386855,0.016103351,-0.01261153,-0.04299196,-0.108778425,0.016352292,0.029826725,0.036984093,0.027777381,0.046094727,-0.01853321,0.034781378,0.026242893,0.0321449,0.07748277,-0.019476326,-0.039039485,-0.072206765,-0.08058503,0.043042302,0.06463565,-0.0033781198,0.060486145,-0.0033223992,-0.047585044,-0.03228316,0.011989889,0.006204195,0.031890735,0.041826006,0.09062692,-0.07771864,-0.0065430207,-0.020077506,-0.12521957,-0.08901991,-0.030882433,-0.030089837,-0.0058336877,0.070816465,-0.017875154,-0.037427213,-0.02639321
generative ai online course,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188
generative ai online program,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569
generative ai certificate program,-0.76276165,0.047025397,0.16261508,-0.39063612,0.23786627,0.0626143,-0.08085326,-0.09686869,0.17476532,0.022348594,0.039432302,-0.1643511,0.06538077,-0.03637154,0.03388849,0.071530476,-0.15865692,-0.011941453,0.009584832,0.079836704,-0.13712396,-0.06796824,0.05628051,-0.013011377,0.06536443,-0.03452756,-0.055213735,-0.07498824,0.011487427,-0.0028838129,-0.019140702,-0.010266689,-0.033620074,0.028448481,0.011453057,0.007634149,0.025046963,-0.053485267,-0.0019283496,0.06600433,0.049786303,-0.03074892,0.01796001,0.03398418,-0.013777025,0.0060810996,0.01150956,-0.018301692,-0.0062893773,-0.01220999
generative ai foundations course,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912
mit generative ai certificate,-0.7301327,0.021218218,0.22000802,-0.5951247,-0.018331025,0.040024605,0.07718005,-3.920647e-05,0.029264392,-0.046151437,-0.049260527,-0.055931274,-0.000958146,-0.026602857,0.006822455,0.015350093,-0.07263902,-0.0050859493,0.0018145029,0.063927196,-0.047168877,0.0055565876,0.012196783,-0.060370553,0.03297011,-0.04442039,-0.08665966,-0.024769135,0.0047234637,0.028491678,-0.032843195,-0.031148035,0.009208982,-0.023329662,0.093557864,-0.010194012,0.036437824,0.0036285152,0.031012526,0.014712642,0.027922789,-0.029322753,0.016571773,-0.0042710425,-0.0058075804,0.039929394,-0.02409958,0.025720026,-0.0036412892,-0.011089461
generative ai certification online,-0.82491046,0.09214807,0.01635523,-0.34659675,0.3577175,0.030404108,0.052514654,-0.12432469,-0.0016192278,-0.058777813,-0.01864252,0.054475855,-0.074892014,0.036788523,-0.053122472,0.033134103,0.053191364,0.042393066,-0.013584238,-0.02459704,0.038473643,0.0156073235,-0.02659431,-0.017112546,0.05151265,-0.00071317743,0.0018435776,-0.03208812,-0.03859353,-0.0012570671,0.037770655,0.0040595196,0.045872536,0.029371746,-0.010025559,-0.020504808,0.0034053635,-0.02486192,-0.026911927,0.05793031,-0.01217861,-0.0050997613,0.022655537,-0.031142438,0.02488265,-0.02197773,-0.002327398,0.0026680753,0.006270807,0.010431825
online course generative ai,-0.78442425,0.35584044,-0.30367857,0.015267754,0.065327145,-0.1559841,0.1693611,-0.1863877,0.09615381,-0.06294642,-0.05642094,0.046646643,-0.06361056,-0.037947,-0.119817585,-0.0014619774,-0.050143924,0.025812607,-0.0053502163,0.030446945,-0.014958583,0.0020947172,0.028186956,-0.0029686627,0.02114338,0.0076547884,-0.012357598,-0.022033168,-0.031809065,-0.01412128,0.024177171,-0.014593985,0.00088182645,0.07434497,-0.028247217,0.01381456,-0.032687344,0.090565205,0.055319063,-0.051117126,-0.03748789,-0.021961873,-0.010461483,-0.027542984,-8.737404e-05,-0.01570537,-0.0044656573,0.008362867,0.042890996,-0.021350099
professional ai certificate,-0.72273946,-0.44633102,0.04885184,-0.2959004,0.15643913,0.14425497,0.13473386,-0.06742963,0.073990375,-0.015164226,-0.056743138,-0.08129108,0.10704929,-0.019496746,-0.06437789,0.037576996,-0.018430596,-0.11358069,0.030512486,0.10802199,-0.032166153,0.01549492,-0.026620746,-0.04454265,-0.1375173,0.055058718,0.1163976,0.0515591,0.08146665,-0.008340916,-0.023523785,0.026440771,0.061677467,0.0062399334,0.009183785,-0.019806257,0.023560882,0.003260758,0.05404725,-0.020534866,-0.012877577,0.00036607214,-0.004771003,-0.027023979,-0.008719885,0.030161077,-0.015501316,0.022472812,-0.021235632,0.018341493
mit professional development,-0.37538022,-0.2525494,0.06872394,-0.331641,-0.4753486,-0.058274157,0.10832121,-0.19235232,0.04384329,-0.22695626,0.20372601,0.041225247,-0.03340502,-0.00405816,0.1760052,0.10060816,0.15651555,-0.1287904,-0.073744245,0.059688408,-0.080338985,-0.06701471,-0.059729926,-0.075795665,-0.2817204,0.09094183,0.071457624,0.05544113,-0.047288932,-0.07164138,0.12770602,0.115353726,0.06588035,-0.005921535,-0.096833795,-0.099875815,-0.12300285,0.056647655,0.060588058,-0.0378807,0.006432771,-0.011086362,-0.043586034,-0.077122055,0.03949363,-0.023240723,-0.022066612,-0.002297939,0.014960912,-0.050040785
generative ai course,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718
generative ai courses,-0.8830245,0.3832556,-0.099619284,-0.045816954,-0.010327749,0.16890034,-0.013655283,-0.015939461,-0.0022390024,-0.002257577,-0.004370145,0.049989767,0.01047354,-0.027436133,0.041323297,-0.016538063,-0.006127705,0.04093107,-0.053647187,-0.03400562,-0.014255004,-0.0030721077,0.056925006,0.03460699,-0.053520307,0.024338199,-0.034350578,-0.017409965,0.021481859,0.052652616,-0.022913331,0.009501436,-0.023938477,-0.034488883,-0.04081403,-0.010333475,0.02302992,-0.024674123,0.0048184125,-0.031381775,0.011474042,0.03246579,-0.0064433226,0.004068131,0.0015992873,-0.023300488,-0.013799715,-0.0035382854,0.0036601725,0.0062019033
online ai and ml courses,-0.79149777,-0.07619954,-0.3279015,0.13039978,0.12392062,-0.13972135,0.2679576,-0.08036223,-0.13169214,-0.068188645,-0.10668091,0.0669835,-0.08153688,-0.07583848,0.011718704,-0.06972528,0.05764564,-0.05822395,0.023018062,-0.039668407,0.036902145,-0.062231813,-0.0110527435,-0.0245279,0.022847466,0.01743407,-0.07085095,0.026338417,-0.0819026,0.077150926,-0.045696102,-0.05620865,-0.016997587,-0.03719619,-0.010759396,0.011991871,-0.0932423,-0.049423072,0.029804949,-0.06211083,-0.041515842,-0.04355997,-0.04493101,0.05103982,-0.014914354,-0.02759497,-0.04480869,0.07690362,-0.02252918,-0.010456209
mit ai course,-0.8076009,-0.15127608,-0.031130705,-0.15254216,-0.45874196,-0.11610105,0.1083166,0.022193626,-0.07387084,0.088457085,-0.0068396227,0.021285562,-0.005745841,-0.0995395,-0.041274656,-0.013542836,0.04678734,0.03174718,-0.024282193,0.005809456,-0.006237816,-0.02795574,-0.06203046,0.0046305247,0.06953043,-0.015397917,0.0035644749,0.0076858215,-0.05501398,0.03184229,-0.0267833,0.035166595,0.08768783,0.008569336,0.037188105,-0.012078542,-0.033225674,0.03409932,-0.033974156,-0.010472106,-0.012468402,0.004833904,-0.025884356,-0.025723834,0.049684286,0.02161915,0.016993562,-0.03328587,-0.0062233205,-0.023411063
stanford ai professional program,-0.79977375,-0.12088036,0.054807544,0.059285026,-0.059803966,-0.22729279,0.0060040564,-0.0059697353,0.23494901,0.14866413,-0.10334017,-0.15458424,0.0470272,0.1475341,0.13937394,0.03633905,0.08063432,-0.21360971,0.03402666,-0.019835927,0.09893481,-0.09921404,0.01974322,0.007624452,-0.051269505,-0.013650285,0.037400436,-0.0426669,0.019820608,-0.059000805,0.09090275,0.12128682,0.0033570156,0.004490889,-0.065770224,-0.0034322888,0.0016760643,-0.08347714,-0.013898156,0.014339697,-0.010506264,0.02209188,0.050481327,0.022700569,0.02975921,-0.042237878,0.015539071,-0.0072686714,-0.039197918,-0.02783674
mit xpro ai,-0.67598206,-0.17021516,0.19376601,-0.16019255,-0.31448793,-0.17645407,0.004187461,-0.08360307,-0.18391351,0.027110364,0.03898,-0.03159897,0.063380815,-0.06511065,-0.13507672,0.12053776,-0.011933105,0.12937059,0.34614703,0.09520848,0.12685513,-0.04367578,0.21497446,0.03076679,0.06498158,0.0696489,0.027416952,-0.025756957,0.019255372,0.00917262,-0.026918365,0.042867992,0.03275829,-0.04562319,-0.046137538,0.051974334,0.0051244595,-0.00975636,-0.02447994,-0.004123648,-0.010209127,-0.0024704742,-0.015221768,-0.019717598,0.000745681,-0.025768487,-0.007835014,-0.024053551,-0.0039831805,-0.022635998
mit artificial intelligence course,-0.83090436,-0.21184501,-0.15050258,-0.11202745,-0.33035472,-0.18532336,-0.05041544,0.131774,-0.07829399,-0.018933628,0.048729546,-0.021477073,-0.020959765,-0.01996285,0.10663749,-0.026434816,-0.043276414,0.09844232,-0.120272666,0.021385945,0.0051340177,0.028591476,-0.056610893,-0.019216718,0.026051523,-0.010646032,-0.01496502,-0.039971206,0.0062416177,-0.0020950965,-0.0052666953,-0.03730888,0.006268678,-0.039008565,0.024409648,-0.009104964,0.015659684,0.005875607,-0.025568103,-0.015692433,0.014793593,0.012128045,0.00760099,-0.017660655,0.010663558,0.054906387,0.035288468,0.0054508965,-0.01873821,-0.0031710216
professional certificate in ai,-0.6793656,-0.47414148,0.05537065,-0.31330046,0.15115209,0.16861066,0.14981574,-0.048649717,0.08125958,-0.07146662,-0.057181437,-0.06738382,0.11297938,-0.06188219,-0.050670788,0.028479781,-0.03632168,-0.13443373,0.045065198,0.11735214,-0.038952965,0.016777748,-0.016938666,-0.0020718942,-0.15875062,0.03498424,0.09626324,0.04898724,0.038209792,-0.0040917606,-0.024489466,0.04586534,0.057872232,0.017093806,0.010188209,-0.013340649,0.01530937,0.0010137368,0.073724754,-0.05381396,-0.01290131,-0.01949189,-0.0022666035,-0.03818775,-0.0041094045,0.046391185,-0.007719863,0.016287401,-0.005610956,0.016325152
generative ai course mit,-0.8494011,0.3499896,0.06572585,-0.20046572,-0.26859534,0.014975506,0.019577898,0.0058072736,0.00037276163,0.024169438,0.004547981,0.022062397,-0.036884457,-0.07997086,0.0022135666,-0.011355983,-0.002587163,0.089652225,-0.024190826,-0.010984151,-0.013654408,-0.019222097,0.0064144377,0.023405459,0.0015464677,-0.054936294,-0.046974607,-0.011193651,-0.012377671,-0.04002763,-0.02146906,0.026888493,0.01807351,0.045850895,0.05045836,-0.03224492,-0.015920488,0.003702919,0.032575928,-0.048744492,-0.0049494295,-0.02640733,-0.005850588,0.014415574,0.0028978707,0.024031065,-0.014566384,-0.008509463,0.0017156797,-0.003055732
prompt engineering course,-0.54610497,-0.049677517,-0.24414836,0.03477682,-0.32843968,0.18798967,-0.3368861,-0.42107603,0.09265144,-0.2672538,-0.014287202,-0.14446901,-0.0785291,0.08174704,-0.080202475,0.025221523,-0.021437168,0.06476736,0.06536403,-0.08158555,0.018662212,0.08204638,-0.16283198,0.05826931,0.04557384,0.07299091,-0.018399335,0.059361223,-0.0068608243,-0.029997637,0.027091885,-0.054512806,-0.0104458295,-0.047324896,-0.012104437,-0.05175844,0.006820305,-0.06329429,-0.034748234,0.020687006,0.014385939,-0.0052675367,0.05228949,0.014440014,-0.0074037095,0.008151179,-0.009898721,-0.010275168,-0.019359307,-0.015496512
mit xpro ai course,-0.7536249,-0.15292338,-0.066102035,-0.12371935,-0.34459418,-0.06409559,-0.041170202,-0.09629549,-0.17760977,-0.031104553,0.018853156,-0.07160007,0.010025288,-0.10744548,-0.094593845,0.08807922,-0.022964286,0.124265134,0.3077896,0.11189321,0.118831806,-0.071014784,0.16599245,0.01783099,0.07402439,0.047046818,0.041015796,-0.04257048,-0.008951915,0.029249761,-0.003440723,0.025335187,0.008867895,-0.028323866,-0.028576475,0.017890109,-0.02738967,0.0027853118,-0.020943968,-0.005805106,-0.013655402,0.0051448736,-0.02800364,-0.010327343,-0.005712038,-0.01833196,-0.0032799505,-0.017100131,-0.011204334,-0.025216457
online generative ai course,-0.8381102,0.39800584,-0.19505702,0.0067235813,0.11856877,-0.15092993,0.14677556,-0.07478383,-0.029368198,-0.07334275,-0.05011895,0.0057592723,-0.020809077,-0.003742467,-0.08535943,0.046816297,0.0049502314,0.01314203,-0.0039956537,0.024837686,0.006711202,0.01205167,-0.028880544,-0.053270157,0.015222791,-0.012415258,0.052792273,-0.009012117,-0.03082376,-0.0034580738,0.023043292,-0.035256494,0.019928718,0.024247155,-0.020289855,0.001734609,-0.0012989336,0.046810962,0.02333409,-0.030557532,-0.0012228456,-0.015497177,-0.00023163835,0.014178714,0.0072484096,0.024642255,0.025597725,0.023552889,0.016933162,0.00563659
artificial intelligence course,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557
mit generative ai course,-0.8643414,0.33096063,0.07329427,-0.19915836,-0.25714916,0.0025219857,0.03135543,0.052260067,-0.020203369,0.0110008065,-0.017440878,0.0042553158,-0.018669784,-0.054714598,0.015034045,-0.007363864,0.0095751155,0.07302214,-0.016877595,0.011770988,-0.0055055288,-0.01474745,-0.027302323,-0.014230156,-0.0033272146,-0.06051755,-0.039216425,-0.007502808,-0.027910614,-0.02081358,0.009517805,0.011931045,0.020387191,0.021503404,0.0461223,-0.026059756,-0.007975719,-0.011361022,0.031471282,-0.03813812,-0.002456499,-0.03645053,0.0003120224,0.009495907,-0.013789976,0.026016712,-0.025125135,-0.0020347275,-0.031529564,-0.0048507303
generative ai fundamentals,-0.73384607,0.4264511,0.29057664,-0.07249869,0.088219084,-0.021521572,-0.082185194,0.14813627,-0.012842385,0.031368945,-0.05572378,-0.02649423,0.062869795,0.05652454,0.036357842,0.03635608,0.09460401,-0.019441895,0.032067742,-0.0093860105,0.039718192,0.060765527,-0.03321149,0.025807915,-0.10293652,-0.050788384,-0.03650984,0.08615279,-0.039153278,0.09431249,-0.09041757,-0.038480714,-0.022352654,-0.03343445,0.015512833,0.078507744,0.10540906,0.054749966,-0.07642286,0.0071497397,0.0062573957,-0.13721158,-0.107725725,-0.067357965,-0.03419636,-0.02367162,0.06954996,-0.032315694,-0.023396583,-0.08683444
ai certification mit,-0.7755783,-0.41514844,0.08563829,-0.35361776,-0.10185869,0.034415398,0.09521969,-0.03406627,-0.037640244,0.066466935,0.0020284757,0.11664722,-0.07149854,0.03188227,0.030091107,0.017354403,0.08005387,0.012350348,-0.07991232,0.0072318413,0.049899265,0.051356714,-0.029904483,-0.047092903,0.06388457,-0.06322326,0.0010288806,0.0062894234,-0.080260105,0.014400151,0.028635973,0.024898345,-0.023459828,0.00416368,-0.015217064,-0.025811914,-0.035151083,0.03466536,-0.009004623,0.009675745,-0.004146855,0.023911547,-0.010460311,-0.014286456,0.009211583,0.0027820126,0.037422307,0.017050873,0.009261279,0.029778568
driving innovation with generative ai mit,-0.64427924,0.20686682,0.43994692,-0.12474527,-0.09224043,-0.016474392,0.0059731547,-0.08848511,-0.2879259,-0.08164176,-0.12893918,0.025592297,-0.08611849,0.23774593,0.107408635,-0.259628,0.05360845,0.030099388,-0.118158594,0.077189155,-0.1422202,-0.100858256,0.0066326004,0.04991263,-0.021365495,0.005615936,-0.008553335,0.0044736043,-0.021975622,-0.011236055,0.024955506,-0.030144665,0.018206123,0.026328422,0.010818092,0.01604735,0.036121264,0.00705766,-0.019681042,0.007198418,0.05309278,0.007286462,0.01789072,-0.013707312,0.0016736217,-0.016445722,-0.009772081,0.005522548,0.012041857,-0.012175732
generative ai course usa,-0.90099615,0.35042027,-0.009419624,-0.045751687,-0.047509663,0.051364895,-0.020050883,0.010825692,0.0666315,0.048508618,-0.027069928,-0.023250472,0.049774267,-0.026466949,-0.03242612,-0.07865899,-0.03993711,0.062162112,-0.02835648,-0.057514336,0.003632973,0.034303524,0.023177164,0.06005058,0.016865185,-0.013037785,0.0433439,-0.021420991,0.014095765,-0.031177454,-0.037840664,0.025962261,0.04689932,0.03277386,-0.00043845372,-0.032975055,-0.005677685,0.024394637,-0.06020868,0.0057209316,-0.04153365,-0.03417632,-0.013394706,0.006213902,0.025501724,0.030744692,-0.018013038,-0.024403863,0.014600813,0.062232792
artificial intelligence certification mit,-0.7596733,-0.42437595,0.052228108,-0.35136613,-0.034677416,-0.08569722,-0.090578094,0.05486114,0.037298445,-0.0042345887,0.09784634,0.10206737,-0.12343266,0.031784434,0.056651905,-0.0129525205,0.024914714,0.11435335,-0.12232448,-0.009210685,0.035785314,0.040797304,-0.019561784,-0.014380431,0.062713265,-0.064265154,0.0013139755,-0.029359197,-0.06014692,0.017086344,0.0035727387,-0.003403828,-0.022851449,-0.014879403,-0.02602295,-0.018713526,-0.00095941895,0.039328624,0.013142546,-0.017580293,0.018099023,0.035537943,-0.036093313,-0.022687668,0.010603718,0.0044017355,0.011944763,0.015648704,0.026510704,0.047538035
mit ai class,-0.789784,-0.11747521,0.0982949,-0.08756553,-0.3712335,-0.11979734,0.12176222,0.059101686,-0.03705142,0.18795785,-0.025417065,0.023268552,0.02129932,-0.13246381,-0.048442394,-0.045828328,0.09037733,-0.0075315274,0.015071553,0.0285064,0.010695417,0.04182939,-0.060799733,-0.03927959,-0.004599302,0.04924598,-0.17411138,0.03235575,-0.014634998,-0.21012387,-0.008418123,-0.06309082,-0.020489143,0.0045660767,-0.042407755,-0.010232892,0.06944104,-0.014113828,0.004413249,-0.034486167,-0.0048684487,-0.021372499,-0.01791054,-0.023669269,0.057525232,-0.023538403,0.010940936,0.012953682,0.0056961654,0.03973183
certification for artificial intelligence,-0.7054561,-0.49252114,0.010815423,-0.23784932,0.27537796,0.07426235,-0.18323167,0.101239905,0.058045577,0.0055833333,0.036495235,0.039206095,-0.1263582,-0.011695988,-0.054986924,-0.0064889207,0.051043883,0.121577755,-0.05218241,0.01609048,0.111548156,0.025267202,-0.011286782,0.033257138,0.022905177,-0.022812746,-0.013324963,-0.028471,-0.071316734,0.0072228075,-0.011060108,-0.020023435,0.034999758,0.009897887,-0.029813085,0.01720793,-0.016608095,-0.015054869,-0.0060587865,-0.036412854,-0.0048789196,0.010177569,-0.007343542,-0.049637824,0.0458962,0.018633984,-0.017146602,0.011405385,0.0079235425,-0.01090771
learn how to program ai,-0.7863076,-0.040185,0.11659597,0.28450695,0.109726794,-0.005556671,-0.14208356,-0.06842732,0.0501278,0.16142926,0.045744568,-0.078901924,0.08725844,-0.04401415,0.13533972,0.1399738,0.09947241,0.034968372,-0.040182978,0.15364304,-0.03149647,-0.06416175,-0.102893315,-0.040215563,0.08229584,-0.15779607,0.042085323,-0.044500932,-0.017065924,-0.056876063,-0.070920415,0.04030717,-0.0060246927,0.053553287,-0.020662373,0.122361995,-0.06990895,-0.030505259,0.014309475,-0.02347801,0.009640441,0.008882423,-0.05087836,0.10954097,0.01071297,-0.012898933,-0.016570708,-0.078288786,0.12199154,0.06176635
course on generative ai,-0.8570132,0.44188625,0.03641429,-0.05949594,0.006545614,0.06923048,-0.03887665,0.13878189,0.0027362683,-0.004171596,-0.010835059,-0.01169712,0.025600296,-0.056527022,-0.011281009,0.018396802,0.03665226,0.005107062,0.046885576,0.037863363,0.020607246,0.005499092,-0.074308455,0.018961737,0.004545082,0.052012503,0.03445227,0.0552231,-0.0053128037,0.032270502,0.0068107964,-0.029446462,0.038316067,0.04698957,-0.011214268,-0.048342172,-0.0067731435,-0.039032485,-0.009242424,-0.008802616,0.008768743,0.037727643,0.04415139,0.0005504312,-0.0159191,-0.0006268655,0.032739658,-0.01887997,0.042849228,-0.008579883
artificial intelligence training,-0.81565666,-0.16258286,-0.04160731,0.14779003,0.10033256,-0.11379872,-0.14809282,0.0038972904,0.13453104,0.110045776,0.07544175,0.18228628,-0.010296427,-0.11484309,0.075192474,-0.07967797,0.09223824,0.039161548,-0.022185655,0.10839128,0.030022293,0.04832012,-0.018291349,0.07387582,-0.12434433,-0.015592449,-0.076733164,-0.114768654,0.123848364,-0.0019021484,-0.1602201,0.051370397,0.029890183,-0.08406015,-0.029549489,0.07418357,-0.0043282104,0.07369276,-0.042350814,0.0066913962,-0.008855894,0.06735436,-0.01939801,0.01822442,-0.077366754,0.0338072,0.010018071,0.030726789,-0.012146059,0.017728869
driving innovation with ai mit xpro,-0.5995263,-0.123900585,0.3882183,0.032658648,-0.062496495,-0.03526095,-0.035004046,-0.17889117,-0.3679661,-0.031393003,-0.16484287,-0.077975586,-0.04402803,0.24175884,0.0064613936,-0.23657459,0.018588094,0.1147349,0.17468417,0.23162808,0.0148608135,-0.11379782,0.12912199,0.025636923,-0.013957232,0.06285468,0.022950614,-0.020319056,-0.007148186,0.005321888,0.017530745,-0.028247239,-0.02608078,0.0015494098,-0.037234098,0.035906393,0.0020461986,0.007896321,0.034342356,-0.05232505,0.017379444,0.04046722,0.00029682295,-0.007440823,-0.015832664,-0.013539945,0.02319819,0.024192743,0.010223277,0.05985043
generative ai online training,-0.70256615,0.43888402,-0.022881871,-0.06424818,0.2992965,-0.2515879,0.16377653,-0.18459211,-0.013530362,0.017091474,-0.027684825,0.17174421,-0.015180531,0.0012652812,-0.05978455,0.010188121,0.11084985,-0.016315978,0.022748739,0.025795711,-0.0023673477,-0.0064365217,-0.046488408,0.012615311,-0.034024715,-0.0066549857,-0.012646786,-0.046110447,0.07922628,-0.039959036,-0.1021899,0.0027429857,0.051489633,-0.071829066,-0.039685614,0.03245948,-0.03308308,0.01848591,-0.009866059,0.031402357,-0.01798911,0.040947836,0.019662468,0.009175335,-0.020030132,0.049483366,0.031484816,0.030136412,-0.0045208503,-0.050940342
